trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
75,dr0-long,SUIUSDT,long,2025-07-20T23:00:00Z,2025-07-21T02:57:00Z,3.892900,3.951293,10000.00,139.00,1.3900,tp,237,disc,11.00
76,dr0-long,SUIUSDT,long,2025-07-22T09:00:00Z,2025-07-22T11:49:00Z,3.849600,3.907344,10000.00,139.00,1.3900,tp,169,disc,11.00
77,dr0-long,SUIUSDT,long,2025-07-27T02:00:00Z,2025-07-27T06:37:00Z,4.186000,4.248790,10000.00,139.00,1.3900,tp,277,disc,11.00
78,dr0-long,SUIUSDT,long,2025-08-10T09:00:00Z,2025-08-10T16:09:00Z,3.830400,3.887856,10000.00,139.00,1.3900,tp,429,disc,11.00
79,dr0-long,SUIUSDT,long,2025-08-14T13:00:00Z,2025-08-14T18:23:00Z,3.826100,3.711317,10000.00,-311.00,-3.1100,stop,323,disc,11.00
80,dr0-long,SUIUSDT,long,2025-09-09T16:00:00Z,2025-09-10T01:41:00Z,3.445100,3.496776,10000.00,139.00,1.3900,tp,581,disc,11.00
81,dr0-long,SUIUSDT,long,2025-09-14T15:00:00Z,2025-09-14T17:27:00Z,3.665000,3.719975,10000.00,139.00,1.3900,tp,147,disc,11.00
82,dr0-long,SUIUSDT,long,2025-09-20T00:00:00Z,2025-09-20T13:00:00Z,3.680200,3.649000,10000.00,-95.78,-0.9578,flat,780,disc,11.00
83,dr0-long,SUIUSDT,long,2025-09-30T17:00:00Z,2025-09-30T19:31:00Z,3.166300,3.213794,10000.00,139.00,1.3900,tp,151,disc,11.00
84,dr0-long,SUIUSDT,long,2025-10-20T01:00:00Z,2025-10-20T03:48:00Z,2.553400,2.591701,10000.00,139.00,1.3900,tp,168,disc,11.00
85,dr0-long,SUIUSDT,long,2025-10-27T14:00:00Z,2025-10-27T16:08:00Z,2.595000,2.633925,10000.00,139.00,1.3900,tp,128,disc,11.00
86,dr0-long,SUIUSDT,long,2025-10-28T06:00:00Z,2025-10-28T19:00:00Z,2.630700,2.587300,10000.00,-175.98,-1.7598,flat,780,disc,11.00
87,dr0-long,SUIUSDT,long,2025-11-08T17:00:00Z,2025-11-09T06:00:00Z,2.099700,2.073000,10000.00,-138.16,-1.3816,flat,780,disc,11.00
88,dr0-long,SUIUSDT,long,2025-11-09T04:00:00Z,2025-11-09T06:41:00Z,2.062000,2.092930,10000.00,139.00,1.3900,tp,161,disc,11.00
89,dr0-long,SUIUSDT,long,2025-11-10T22:00:00Z,2025-11-11T03:22:00Z,2.170200,2.202753,10000.00,139.00,1.3900,tp,322,disc,11.00
90,dr0-long,SUIUSDT,long,2025-11-25T20:00:00Z,2025-11-25T23:08:00Z,1.513200,1.535898,10000.00,139.00,1.3900,tp,188,disc,11.00
91,dr0-long,SUIUSDT,long,2025-11-26T15:00:00Z,2025-11-26T16:35:00Z,1.479900,1.502098,10000.00,139.00,1.3900,tp,95,disc,11.00
92,dr0-long,SUIUSDT,long,2025-11-28T19:00:00Z,2025-11-29T08:00:00Z,1.531400,1.503200,10000.00,-195.15,-1.9515,flat,780,disc,11.00
93,dr0-long,SUIUSDT,long,2025-11-29T11:00:00Z,2025-11-30T00:00:00Z,1.512100,1.498100,10000.00,-103.59,-1.0359,flat,780,disc,11.00
94,dr0-long,SUIUSDT,long,2025-12-03T19:00:00Z,2025-12-03T22:48:00Z,1.671600,1.696674,10000.00,139.00,1.3900,tp,228,disc,11.00
95,dr0-long,SUIUSDT,long,2025-12-04T20:00:00Z,2025-12-05T09:00:00Z,1.657700,1.630900,10000.00,-172.67,-1.7267,flat,780,disc,11.00
96,dr0-long,SUIUSDT,long,2025-12-05T23:00:00Z,2025-12-06T12:00:00Z,1.554700,1.521400,10000.00,-225.19,-2.2519,flat,780,disc,11.00
97,dr0-long,SUIUSDT,long,2025-12-07T23:00:00Z,2025-12-08T01:28:00Z,1.582800,1.606542,10000.00,139.00,1.3900,tp,148,disc,11.00
98,dr0-long,SUIUSDT,long,2025-12-09T07:00:00Z,2025-12-09T15:02:00Z,1.612200,1.636383,10000.00,139.00,1.3900,tp,482,disc,11.00
99,dr0-long,SUIUSDT,long,2025-12-10T12:00:00Z,2025-12-10T17:21:00Z,1.612700,1.636890,10000.00,139.00,1.3900,tp,321,disc,11.00
100,dr0-long,SUIUSDT,long,2025-12-30T04:00:00Z,2025-12-30T17:00:00Z,1.431200,1.442900,10000.00,70.75,0.7075,flat,780,disc,11.00
101,dr0-long,SUIUSDT,long,2026-01-05T07:00:00Z,2026-01-05T15:53:00Z,1.686000,1.711290,10000.00,139.00,1.3900,tp,533,val,11.00
102,dr0-long,SUIUSDT,long,2026-01-05T15:00:00Z,2026-01-05T17:58:00Z,1.709000,1.734635,10000.00,139.00,1.3900,tp,178,val,11.00
103,dr0-long,SUIUSDT,long,2026-01-06T19:00:00Z,2026-01-06T21:15:00Z,1.848900,1.876633,10000.00,139.00,1.3900,tp,135,val,11.00
104,dr0-long,SUIUSDT,long,2026-01-08T13:00:00Z,2026-01-08T14:52:00Z,1.762700,1.789140,10000.00,139.00,1.3900,tp,112,val,11.00
105,dr0-long,SUIUSDT,long,2026-01-14T12:00:00Z,2026-01-14T14:54:00Z,1.827000,1.854405,10000.00,139.00,1.3900,tp,174,val,11.00
106,dr0-long,SUIUSDT,long,2026-01-15T04:00:00Z,2026-01-15T09:39:00Z,1.799000,1.825985,10000.00,139.00,1.3900,tp,339,val,11.00
107,dr0-long,SUIUSDT,long,2026-02-15T20:00:00Z,2026-02-16T09:00:00Z,0.967000,0.963500,10000.00,-47.19,-0.4719,flat,780,val,11.00
108,dr0-long,SUIUSDT,long,2026-02-16T12:00:00Z,2026-02-16T15:32:00Z,0.986500,0.956905,10000.00,-311.00,-3.1100,stop,212,val,11.00
109,dr0-long,SUIUSDT,long,2026-02-26T17:00:00Z,2026-02-26T19:04:00Z,0.913300,0.926999,10000.00,139.00,1.3900,tp,124,val,11.00
110,dr0-long,SUIUSDT,long,2026-03-03T15:00:00Z,2026-03-03T16:10:00Z,0.902500,0.916037,10000.00,139.00,1.3900,tp,70,val,11.00
111,dr0-long,SUIUSDT,long,2026-03-05T09:00:00Z,2026-03-05T10:33:00Z,0.954900,0.969223,10000.00,139.00,1.3900,tp,93,val,11.00
112,dr0-long,SUIUSDT,long,2026-03-05T17:00:00Z,2026-03-05T19:01:00Z,0.936900,0.950953,10000.00,139.00,1.3900,tp,121,val,11.00
113,dr0-long,SUIUSDT,long,2026-03-10T02:00:00Z,2026-03-10T08:42:00Z,0.951100,0.965366,10000.00,139.00,1.3900,tp,402,val,11.00
114,dr0-long,SUIUSDT,long,2026-03-11T06:00:00Z,2026-03-11T12:30:00Z,0.950700,0.964960,10000.00,139.00,1.3900,tp,390,val,11.00
115,dr0-long,SUIUSDT,long,2026-03-13T23:00:00Z,2026-03-14T12:00:00Z,0.995400,0.984600,10000.00,-119.50,-1.1950,flat,780,val,11.00
116,dr0-long,SUIUSDT,long,2026-03-14T11:00:00Z,2026-03-14T23:06:00Z,0.985900,1.000688,10000.00,139.00,1.3900,tp,726,val,11.00
117,dr0-long,SUIUSDT,long,2026-03-17T13:00:00Z,2026-03-17T18:10:00Z,1.017700,1.032965,10000.00,139.00,1.3900,tp,310,val,11.00
118,dr0-long,SUIUSDT,long,2026-03-18T01:00:00Z,2026-03-18T03:26:00Z,1.030200,1.045653,10000.00,139.00,1.3900,tp,146,val,11.00
